1.000046020041032380e+00,1.000046020041032380e+00,1.000046020041032380e+00,1.000039226807888815e+00,1.000033902749397852e+00,1.000033902749397852e+00,1.000029650752089161e+00,1.000029650752089161e+00,1.000026199392173742e+00,1.000023358106450821e+00,1.000023358106450821e+00,1.000020989932706383e+00,1.000018994385554638e+00,1.000017296385792953e+00,1.000015838918506761e+00,1.000014578051956260e+00,1.000013479488465418e+00,1.000012516131701279e+00,1.000011666342034200e+00,1.000010912666163598e+00,1.000010240899200431e+00,1.000009639383324433e+00,1.000008610150003641e+00,1.000008167668273273e+00,1.000007765351168754e+00,1.000007062637674693e+00,1.000006754603200987e+00,1.000006209911956878e+00,1.000005744536712093e+00,1.000005343446209727e+00,1.000005163275533793e+00,1.000004837680061653e+00,1.000004551903932448e+00,1.000004184222054615e+00,1.000003972599506685e+00,1.000003783236903532e+00,1.000003534267543293e+00,1.000003388067750354e+00,1.000003193488957942e+00,1.000003023871860464e+00,1.000002874974762257e+00,1.000002743433141106e+00,1.000002626549031604e+00,1.000002489786780968e+00,1.000002371128537959e+00,1.000002292069561260e+00,1.000002197838028239e+00,1.000002095137993763e+00,1.000002023044239463e+00,1.000001943376163549e+00
1.000045311665387349e+00,1.000045311665387349e+00,1.000045311665387349e+00,1.000038553192115209e+00,1.000033259300371569e+00,1.000033259300371569e+00,1.000029033698381475e+00,1.000029033698381475e+00,1.000025605608322099e+00,1.000022784978580992e+00,1.000022784978580992e+00,1.000020435255739137e+00,1.000018456284033519e+00,1.000016773252507374e+00,1.000015329366440442e+00,1.000014080876343581e+00,1.000012993636554937e+00,1.000012040678472935e+00,1.000011200470513284e+00,1.000010455651354713e+00,1.000009792094877170e+00,1.000009198211087913e+00,1.000008182733951978e+00,1.000007746472004966e+00,1.000007349989835204e+00,1.000006657925698761e+00,1.000006354763227634e+00,1.000005819031630550e+00,1.000005361702952955e+00,1.000004967878373563e+00,1.000004791082477196e+00,1.000004471778450865e+00,1.000004191748886662e+00,1.000003831810308386e+00,1.000003624845336114e+00,1.000003439789707071e+00,1.000003196705214981e+00,1.000003054091079813e+00,1.000002864450561413e+00,1.000002699309335163e+00,1.000002554487640971e+00,1.000002426672343958e+00,1.000002313208425475e+00,1.000002180591941903e+00,1.000002065670036577e+00,1.000001989179744699e+00,1.000001898100619790e+00,1.000001798959582411e+00,1.000001729448710464e+00,1.000001652724162193e+00
1.000044739081756395e+00,1.000044739081756395e+00,1.000044739081756395e+00,1.000038010524188836e+00,1.000032742584201051e+00,1.000032742584201051e+00,1.000028539682048079e+00,1.000028539682048079e+00,1.000025131598721417e+00,1.000022328724649912e+00,1.000022328724649912e+00,1.000019994859258077e+00,1.000018030131129443e+00,1.000016359960540946e+00,1.000014927742492565e+00,1.000013689884464485e+00,1.000012612371672827e+00,1.000011668345454741e+00,1.000010836367191791e+00,1.000010099154696519e+00,1.000009442649595348e+00,1.000008855320225987e+00,1.000007851656409041e+00,1.000007420735619545e+00,1.000007029264046166e+00,1.000006346344567199e+00,1.000006047365648687e+00,1.000005519327551662e+00,1.000005068908279338e+00,1.000004681322761213e+00,1.000004507424704148e+00,1.000004193522986862e+00,1.000003918427893046e+00,1.000003565138382733e+00,1.000003362172891430e+00,1.000003180815695059e+00,1.000002942784674609e+00,1.000002803249673500e+00,1.000002617849915953e+00,1.000002456552435914e+00,1.000002315230675398e+00,1.000002190615578712e+00,1.000002080089009260e+00,1.000001951033136827e+00,1.000001839320275421e+00,1.000001765036235390e+00,1.000001676664768357e+00,1.000001580580721638e+00,1.000001513288465427e+00,1.000001439092378819e+00
1.000044268323115659e+00,1.000044268323115659e+00,1.000044268323115659e+00,1.000037565633889569e+00,1.000032320127366203e+00,1.000032320127366203e+00,1.000028136842688209e+00,1.000028136842688209e+00,1.000024746045954593e+00,1.000021958510973308e+00,1.000021958510973308e+00,1.000019638342974693e+00,1.000017685916835264e+00,1.000016026853031148e+00,1.000014604710774524e+00,1.000013376033335843e+00,1.000012306919148664e+00,1.000011370604610983e+00,1.000010545731491840e+00,1.000009815086003284e+00,1.000009164668334005e+00,1.000008582997226059e+00,1.000007589531208163e+00,1.000007163221026563e+00,1.000006776074656711e+00,1.000006101048811491e+00,1.000005805681073223e+00,1.000005284283829621e+00,1.000004839828540382e+00,1.000004457628355992e+00,1.000004286231605644e+00,1.000003976992970722e+00,1.000003706157145622e+00,1.000003358606923465e+00,1.000003159093692640e+00,1.000002980928927698e+00,1.000002747260036573e+00,1.000002610382956458e+00,1.000002428643891328e+00,1.000002270664449799e+00,1.000002132363975837e+00,1.000002010511480632e+00,1.000001902520651020e+00,1.000001776538622211e+00,1.000001667596155830e+00,1.000001595216826633e+00,1.000001509183001236e+00,1.000001415738243082e+00,1.000001350361495067e+00,1.000001278348503275e+00
1.000043875665599158e+00,1.000043875665599158e+00,1.000043875665599158e+00,1.000037195456530137e+00,1.000031969440276391e+00,1.000031969440276391e+00,1.000027803195975284e+00,1.000027803195975284e+00,1.000024427412575356e+00,1.000021653197819216e+00,1.000021653197819216e+00,1.000019344923175346e+00,1.000017403177828612e+00,1.000015753756416048e+00,1.000014340360930953e+00,1.000013119652727545e+00,1.000012057828633338e+00,1.000011128207671129e+00,1.000010309501458083e+00,1.000009584555636488e+00,1.000008939421258791e+00,1.000008362660862016e+00,1.000007378045109530e+00,1.000006955736203684e+00,1.000006572343366651e+00,1.000005904167757809e+00,1.000005611933830751e+00,1.000005096299509066e+00,1.000004657019716969e+00,1.000004279492859638e+00,1.000004110266704771e+00,1.000003805074629382e+00,1.000003537934935016e+00,1.000003195365199771e+00,1.000002998847814517e+00,1.000002823453429723e+00,1.000002593570008758e+00,1.000002458999506905e+00,1.000002280437257474e+00,1.000002125337304371e+00,1.000001989658825474e+00,1.000001870203858667e+00,1.000001764413697369e+00,1.000001641099374394e+00,1.000001534561305139e+00,1.000001463835080706e+00,1.000001379830130377e+00,1.000001288676101829e+00,1.000001224961911017e+00,1.000001154843755957e+00
1.000043544089052716e+00,1.000043544089052716e+00,1.000043544089052716e+00,1.000036883513585551e+00,1.000031674516238311e+00,1.000031674516238311e+00,1.000027523149262798e+00,1.000027523149262798e+00,1.000024160471809420e+00,1.000021397883807062e+00,1.000021397883807062e+00,1.000019099989571281e+00,1.000017167565665499e+00,1.000015526558948320e+00,1.000014120796191230e+00,1.000012907041904375e+00,1.000011851578876287e+00,1.000010927798298033e+00,1.000010114472779543e+00,1.000009394499860482e+00,1.000008753975012654e+00,1.000008181498991844e+00,1.000007204604532740e+00,1.000006785786421881e+00,1.000006405668210752e+00,1.000005743468748820e+00,1.000005453968725311e+00,1.000004943361882948e+00,1.000004508597071462e+00,1.000004135147091189e+00,1.000003967814508510e+00,1.000003666152518234e+00,1.000003402237208183e+00,1.000003064012298548e+00,1.000002870108400943e+00,1.000002697130836671e+00,1.000002470549774314e+00,1.000002337991491075e+00,1.000002162200662958e+00,1.000002009612764642e+00,1.000001876221728425e+00,1.000001758858389600e+00,1.000001654988149635e+00,1.000001534001210945e+00,1.000001429560850141e+00,1.000001360276882023e+00,1.000001278042048192e+00,1.000001188886612713e+00,1.000001126623000891e+00,1.000001058158080935e+00
1.000043261092874669e+00,1.000043261092874669e+00,1.000043261092874669e+00,1.000036617748864209e+00,1.000031423685783460e+00,1.000031423685783460e+00,1.000027285372162122e+00,1.000027285372162122e+00,1.000023934192684871e+00,1.000021181804100046e+00,1.000021181804100046e+00,1.000018893015321986e+00,1.000016968767498016e+00,1.000015335141176687e+00,1.000013936072685405e+00,1.000012728417099428e+00,1.000011678532667148e+00,1.000010759873908972e+00,1.000009951266972674e+00,1.000009235654937712e+00,1.000008599172249379e+00,1.000008030453203522e+00,1.000007060329424879e+00,1.000006644572281722e+00,1.000006267325467713e+00,1.000005610366201392e+00,1.000005323263383428e+00,1.000004817064828133e+00,1.000004386258895428e+00,1.000004016383632566e+00,1.000003850711374209e+00,1.000003552144644647e+00,1.000003291056542176e+00,1.000002956641265373e+00,1.000002765028931817e+00,1.000002594170489756e+00,1.000002370485034264e+00,1.000002239691124339e+00,1.000002066330375694e+00,1.000001915945150754e+00,1.000001784559847451e+00,1.000001669030561979e+00,1.000001566843812251e+00,1.000001447897685303e+00,1.000001345296749111e+00,1.000001277277468015e+00,1.000001196594835662e+00,1.000001109191976711e+00,1.000001048200386933e+00,1.000000981185233728e+00
1.000043017304891979e+00,1.000043017304891979e+00,1.000043017304891979e+00,1.000036389155410044e+00,1.000031208259479776e+00,1.000031208259479776e+00,1.000027081453464861e+00,1.000027081453464861e+00,1.000023740409557105e+00,1.000020997011245694e+00,1.000020997011245694e+00,1.000018716248006978e+00,1.000016799206238094e+00,1.000015172084420367e+00,1.000013778915536333e+00,1.000012576634531358e+00,1.000011531666206377e+00,1.000010617520922018e+00,1.000009813072037401e+00,1.000009101302783199e+00,1.000008468381966997e+00,1.000007902973447216e+00,1.000006938815686475e+00,1.000006525755696485e+00,1.000006151038971725e+00,1.000005498696981743e+00,1.000005213706387064e+00,1.000004711392041168e+00,1.000004284074301752e+00,1.000003917348734062e+00,1.000003753139389051e+00,1.000003457299895260e+00,1.000003198702836604e+00,1.000002867644224525e+00,1.000002678050988081e+00,1.000002509059696232e+00,1.000002287925559230e+00,1.000002158686243092e+00,1.000001987466648812e+00,1.000001839022223837e+00,1.000001709404197303e+00,1.000001595490929596e+00,1.000001494787549960e+00,1.000001377639634592e+00,1.000001276659480798e+00,1.000001209754574294e+00,1.000001130439662100e+00,1.000001044581091847e+00,1.000000984710355478e+00,1.000000918972703712e+00
1.000042805569781867e+00,1.000042805569781867e+00,1.000042805569781867e+00,1.000036190878969444e+00,1.000031021644673945e+00,1.000031021644673945e+00,1.000026905029626212e+00,1.000026905029626212e+00,1.000023572961016294e+00,1.000020837523355688e+00,1.000020837523355688e+00,1.000018563866196919e+00,1.000016653204655270e+00,1.000015031841721136e+00,1.000013643896014548e+00,1.000012446373238939e+00,1.000011405757154082e+00,1.000010495607588590e+00,1.000009694839709695e+00,1.000008986472315620e+00,1.000008356704633172e+00,1.000007794226726254e+00,1.000006835350244261e+00,1.000006424677809314e+00,1.000006052200746121e+00,1.000005403945980476e+00,1.000005120825125937e+00,1.000004621949034167e+00,1.000004197719002841e+00,1.000003833781485607e+00,1.000003670867081196e+00,1.000003377441674335e+00,1.000003121049634069e+00,1.000002792962243481e+00,1.000002605156252500e+00,1.000002437817724354e+00,1.000002218941943744e+00,1.000002091078733280e+00,1.000001921754440914e+00,1.000001775027973938e+00,1.000001646974316039e+00,1.000001534491530508e+00,1.000001435101210534e+00,1.000001319545071432e+00,1.000001219999647528e+00,1.000001154081180399e+00,1.000001075976989506e+00,1.000000991485459290e+00,1.000000932606944337e+00,1.000000868000154419e+00
1.000042620336334620e+00,1.000042620336334620e+00,1.000042620336334620e+00,1.000036017617546680e+00,1.000030858755810881e+00,1.000030858755810881e+00,1.000026751204573072e+00,1.000026751204573072e+00,1.000023427118089003e+00,1.000020698759858773e+00,1.000020698759858773e+00,1.000018431421908272e+00,1.000016526433908703e+00,1.000014910191852513e+00,1.000013526890549453e+00,1.000012333598675918e+00,1.000011296852409082e+00,1.000010390255614334e+00,1.000009592760635169e+00,1.000008887417904724e+00,1.000008260453713937e+00,1.000007700581419856e+00,1.000006746400478930e+00,1.000006337850786187e+00,1.000005967364952619e+00,1.000005322744025982e+00,1.000005041285485952e+00,1.000004545466225414e+00,1.000004123981328208e+00,1.000003762522540196e+00,1.000003600759404199e+00,1.000003309480228753e+00,1.000003055048547473e+00,1.000002729602724072e+00,1.000002543385681841e+00,1.000002377516524987e+00,1.000002160648530092e+00,1.000002034008714125e+00,1.000001866369452763e+00,1.000001721170332925e+00,1.000001594507479385e+00,1.000001483296470317e+00,1.000001385073538085e+00,1.000001270932588060e+00,1.000001172662725146e+00,1.000001107621281360e+00,1.000001030593505869e+00,1.000000947317379874e+00,1.000000889321012165e+00,1.000000825719675301e+00
1.000042457235947868e+00,1.000042457235947868e+00,1.000042457235947868e+00,1.000035865209808028e+00,1.000030715611454957e+00,1.000030715611454957e+00,1.000026616154311432e+00,1.000026616154311432e+00,1.000023299195627713e+00,1.000020577158858393e+00,1.000020577158858393e+00,1.000018315463353735e+00,1.000016415541134629e+00,1.000014803871295932e+00,1.000013424716701183e+00,1.000012235202267563e+00,1.000011201911020553e+00,1.000010298486132321e+00,1.000009503913160014e+00,1.000008801270781511e+00,1.000008176809466631e+00,1.000007619263366898e+00,1.000006669274390969e+00,1.000006262619764996e+00,1.000005893911587895e+00,1.000005252534714284e+00,1.000004972560175176e+00,1.000004479469821961e+00,1.000004060435575992e+00,1.000003701189587701e+00,1.000003540454205586e+00,1.000003251091003298e+00,1.000002998409369903e+00,1.000002675321695067e+00,1.000002490523116405e+00,1.000002325965687167e+00,1.000002110890068074e+00,1.000001985342415578e+00,1.000001819207376297e+00,1.000001675371742005e+00,1.000001549950483293e+00,1.000001439874802944e+00,1.000001342694021300e+00,1.000001229816440462e+00,1.000001132685298888e+00,1.000001068426800366e+00,1.000000992359976859e+00,1.000000910168878709e+00,1.000000852960048814e+00,1.000000790256323935e+00
1.000042312786712628e+00,1.000042312786712628e+00,1.000042312786712628e+00,1.000035730346989116e+00,1.000030589053123586e+00,1.000030589053123586e+00,1.000026496851851299e+00,1.000026496851851299e+00,1.000023186282543719e+00,1.000020469912153320e+00,1.000020469912153320e+00,1.000018213274230350e+00,1.000016317892605811e+00,1.000014710320875633e+00,1.000013334882939420e+00,1.000012148754146679e+00,1.000011118559514189e+00,1.000010217977460591e+00,1.000009426023325876e+00,1.000008725801109000e+00,1.000008103582950003e+00,1.000007548121642831e+00,1.000006601889578128e+00,1.000006196933327596e+00,1.000005829818298109e+00,1.000005191348752653e+00,1.000004912704169691e+00,1.000004422059443510e+00,1.000004005221442061e+00,1.000003647958536579e+00,1.000003488144212582e+00,1.000003200498074118e+00,1.000002949384789508e+00,1.000002628410439520e+00,1.000002444883064667e+00,1.000002281501166879e+00,1.000002068031829561e+00,1.000001943462942133e+00,1.000001778675975395e+00,1.000001636062257226e+00,1.000001511753693118e+00,1.000001402695478658e+00,1.000001306448659477e+00,1.000001194703283192e+00,1.000001098592650850e+00,1.000001035035817276e+00,1.000000959830192437e+00,1.000000878611495558e+00,1.000000822108452869e+00,1.000000760209167838e+00
1.000042069134033706e+00,1.000042069134033706e+00,1.000042069134033706e+00,1.000035503107380430e+00,1.000030376030653478e+00,1.000030376030653478e+00,1.000026296250527080e+00,1.000026296250527080e+00,1.000022996618489035e+00,1.000020289947363361e+00,1.000020289947363361e+00,1.000018041966312499e+00,1.000016154356419884e+00,1.000014553798882044e+00,1.000013184722133852e+00,1.000012004387866416e+00,1.000010979493019203e+00,1.000010083776342373e+00,1.000009296304151363e+00,1.000008600223832422e+00,1.000007981844596605e+00,1.000007429951165872e+00,1.000006490148529936e+00,1.000006088098791546e+00,1.000005723710168493e+00,1.000005090215994707e+00,1.000004813847384266e+00,1.000004327387868708e+00,1.000003914308280839e+00,1.000003560438992967e+00,1.000003402200854818e+00,1.000003117493087457e+00,1.000002869063680411e+00,1.000002551705784670e+00,1.000002370353774817e+00,1.000002208983540974e+00,1.000001998262985303e+00,1.000001875369004978e+00,1.000001712888913152e+00,1.000001572366234548e+00,1.000001449961783528e+00,1.000001342644733393e+00,1.000001247996159748e+00,1.000001138188312932e+00,1.000001043824056968e+00,1.000000981467970229e+00,1.000000907736108724e+00,1.000000828181484058e+00,1.000000772886260325e+00,1.000000712363616096e+00
