0.000000000000000000e+00,7.782042216956347458e-02,7.722587885828968712e-02,7.702543672761638649e-02,7.692478838320662704e-02,7.686426221742674592e-02,7.682385419079400257e-02,7.679496324261364526e-02,7.677327966752374444e-02,7.675640555491222705e-02
0.000000000000000000e+00,1.158162232759374398e-03,5.910667770944074946e-04,4.004140508266936351e-04,3.047852203870255947e-04,2.473129292755340929e-04,2.089597746136662496e-04,1.815468253132873698e-04,1.609780296927252913e-04,1.449752006251126739e-04
0.000000000000000000e+00,1.145855573965597150e-03,5.787218500484203566e-04,3.880502567561588414e-04,2.924075925288129149e-04,2.349236249447398111e-04,1.965599873546629403e-04,1.691373306444242516e-04,1.485593899720524379e-04,1.325478561587635170e-04
0.000000000000000000e+00,1.143522555517357273e-03,5.763831090272679815e-04,3.857094244435199659e-04,2.900655765803636355e-04,2.325807891157313898e-04,1.942165148941699289e-04,1.667933269361257010e-04,1.462149219135210889e-04,1.302029686118739472e-04
0.000000000000000000e+00,1.142698922810496788e-03,5.755575227233701010e-04,3.848831665162038554e-04,2.892389658451656031e-04,2.317539544870931927e-04,1.933895195148159062e-04,1.659662081606853607e-04,1.453877017632776924e-04,1.293756624288159164e-04
0.000000000000000000e+00,1.142315954945439865e-03,5.751736560358984606e-04,3.844989945204660246e-04,2.888546383059005496e-04,2.313695308579871398e-04,1.930050306673276449e-04,1.655816692724628749e-04,1.450031232698080648e-04,1.289910526936750921e-04
0.000000000000000000e+00,1.142107330924305815e-03,5.749645441339846889e-04,3.842897197931792225e-04,2.886452809542512632e-04,2.311601219316032716e-04,1.927955878532377945e-04,1.653721997108537046e-04,1.447936356501411869e-04,1.287815500392089352e-04
0.000000000000000000e+00,1.141981293579800473e-03,5.748382089744487897e-04,3.841632866148416434e-04,2.885187986479592127e-04,2.310336093864635810e-04,1.926690544469076161e-04,1.652456543046018536e-04,1.446670779776281412e-04,1.286549834365167022e-04
0.000000000000000000e+00,1.141899375072623173e-03,5.747561028946569306e-04,3.840811157719519050e-04,2.884365925441541387e-04,2.309513857835778178e-04,1.925868160789504446e-04,1.651634090693742307e-04,1.445848235303833016e-04,1.285727252159650546e-04
0.000000000000000000e+00,1.141843148214408219e-03,5.746997434161777059e-04,3.840247148268111413e-04,2.883801715872401578e-04,2.308949511254593321e-04,1.925303723169229802e-04,1.651069573915723936e-04,1.445283666433778719e-04,1.285162638940030454e-04
