0.000000000000000000e+00,5.189384450995854908e-02,5.839671523935049263e-02,5.940773027880344448e-02,5.926469939170401352e-02,5.884875994782103742e-02,5.839190686966830995e-02,5.796081785925536606e-02,5.757262355709873852e-02,5.722849707674702163e-02,5.692461387121543898e-02,5.665595584799484885e-02,5.641763548131882577e-02,5.620531227367538130e-02,5.601527167545618940e-02,5.584438352839102282e-02,5.569002451418846728e-02,5.554999703938298672e-02,5.542245604421087296e-02,5.530584679433678957e-02,5.519885345002111671e-02,5.510035709188521730e-02,5.500940164557251155e-02,5.492516624808994191e-02,5.484694280661672749e-02,5.477411772199078377e-02,5.470615694867260459e-02,5.464259373074769471e-02,5.458301848972584719e-02,5.452707044852165424e-02,5.447443066176786697e-02,5.442481619009601618e-02,5.437797520905963272e-02,5.433368288502359034e-02,5.429173788321126071e-02,5.425195939908492720e-02,5.421418462478658912e-02,5.417826657875301349e-02,5.414407223977942690e-02,5.411148093719744118e-02,5.408038295744125451e-02,5.405067833401276667e-02,5.402227579347142900e-02,5.399509183463736123e-02,5.396904992183942235e-02,5.394407977619124217e-02,5.392011675128908360e-02,5.389710128194833555e-02,5.387497839616309236e-02,5.385369728210336049e-02,5.383321090298943956e-02,5.381347565387524512e-02,5.379445105507160707e-02,5.377609947778828892e-02,5.375838589807589024e-02,5.374127767579293946e-02,5.372474435560175426e-02,5.370875748757607260e-02,5.369329046512814896e-02,5.367831837837326592e-02,5.366381788126511898e-02,5.364976707097322134e-02,5.363614537825277251e-02,5.362293346763269408e-02,5.361011314643051445e-02,5.359766728166326377e-02,5.358557972412843207e-02,5.357383523887924298e-02,5.356241944152162482e-02,5.355131873974463413e-02,5.354052027963471933e-02,5.353001189622757366e-02,5.351978206804287180e-02,5.350981987514090432e-02,5.350011496039523001e-02,5.349065749375880863e-02,5.348143813916496347e-02,5.347244802393379820e-02,5.346367871039472974e-02,5.345512216958094726e-02,5.344677075678972572e-02,5.343861718890384471e-02,5.343065452327465381e-02,5.342287613806428331e-02,5.341527571395806445e-02,5.340784721708360938e-02,5.340058488310654022e-02,5.339348320232870093e-02,5.338653690581619815e-02,5.337974095238678940e-02,5.337309051645787450e-02,5.336658097662749095e-02,5.336020790501733169e-02,5.335396705725431454e-02,5.334785436304164546e-02,5.334186591736741340e-02,5.333599797217583594e-02,5.333024692857434718e-02,5.332460932950280202e-02,5.331908185279478352e-02
0.000000000000000000e+00,3.082926811881494394e-02,4.116289980775362373e-02,4.741679296097581903e-02,5.167385450927691748e-02,5.475659556490400370e-02,5.708867777308074265e-02,5.891267553468412799e-02,6.037735285943395674e-02,6.157884418336759952e-02,6.258194447231714419e-02,6.343187058402569023e-02,6.416111231812600402e-02,6.479360301854851512e-02,6.534735525455979965e-02,6.583618101989090199e-02,6.627084635563840198e-02,6.665986566376000400e-02,6.701006018116897889e-02,6.732695833146729036e-02,6.761508775996712128e-02,6.787819172387482558e-02,6.811939172530161180e-02,6.834131133199372599e-02,6.854617156839426517e-02,6.873586520516275500e-02,6.891201519498381389e-02,6.907602106327169478e-02,6.922909605215951667e-02,6.937229709750546147e-02,6.950654920104289147e-02,6.963266538264004102e-02,6.975136311988318349e-02,6.986327797555384744e-02,6.996897495837892111e-02,7.006895804487468793e-02,7.016367820028129865e-02,7.025354016743017016e-02,7.033890823874834608e-02,7.042011118469707065e-02,7.049744647902417283e-02,7.057118393510854182e-02,7.064156884696638772e-02,7.070882471186940021e-02,7.077315559815140766e-02,7.083474821100520236e-02,7.089377370025269631e-02,7.095038924691167426e-02,7.100473945950598609e-02,7.105695760621028034e-02,7.110716670489140856e-02,7.115548048983354190e-02,7.120200427108729080e-02,7.124683570012284306e-02,7.129006545347964241e-02,7.133177784448510583e-02,7.137205137170998803e-02,7.141095921166913663e-02,7.144856966226836859e-02,7.148494654264717085e-02,7.152014955433073917e-02,7.155423460800214297e-02,7.158725411963942631e-02,7.161925727933067531e-02,7.165029029564644325e-02,7.168039661813531416e-02,7.170961714019523370e-02,7.173799038429698460e-02,7.176555267134297755e-02,7.179233827570385973e-02,7.181837956734817008e-02,7.184370714228577315e-02,7.186834994243065933e-02,7.189233536588690576e-02,7.191568936851586158e-02,7.193843655759692146e-02,7.196060027828175831e-02,7.198220269348348799e-02,7.200326485777047703e-02,7.202380678578901296e-02,7.204384751568471135e-02,7.206340516792771045e-02,7.208249699994377646e-02,7.210113945688985393e-02,7.211934821888246749e-02,7.213713824497049176e-02,7.215452381411070759e-02,7.217151856338234472e-02,7.218813552364855557e-02,7.220438715286596476e-02,7.222028536723813785e-02,7.223584157033208220e-02,7.225106668035684299e-02,7.226597115571166408e-02,7.228056501893657948e-02,7.229485787918506212e-02,7.230885895331780333e-02,7.232257708571539212e-02,7.233602076691193761e-02,7.234919815110499308e-02
0.000000000000000000e+00,2.760490262094721439e-02,3.211312170390176468e-02,3.416551635107485663e-02,3.549155522510887006e-02,3.645992479812859566e-02,3.720858736864736394e-02,3.780762988264087243e-02,3.829873333472010727e-02,3.870895271037322338e-02,3.905684273160969777e-02,3.935563046196502435e-02,3.961502738524001754e-02,3.984233523884195965e-02,4.004315393532644624e-02,4.022185170856024811e-02,4.038188671717687223e-02,4.052603252820843188e-02,4.065653957886331687e-02,4.077525294018914670e-02,4.088369961731517371e-02,4.098315421425808430e-02,4.107468897668391239e-02,4.115921238560479173e-02,4.123749924642477332e-02,4.131021438237508087e-02,4.137793146383513671e-02,4.144114809969282748e-02,4.150029802843808319e-02,4.155576103881834793e-02,4.160787109829357927e-02,4.165692305579894728e-02,4.170317820212150750e-02,4.174686890865313832e-02,4.178820251785947404e-02,4.182736462252467646e-02,4.186452184289720518e-02,4.189982418914359186e-02,4.193340707957299990e-02,4.196539307172349881e-02,4.199589335285448116e-02,4.202500902794855525e-02,4.205283223659390945e-02,4.207944712468848075e-02,4.210493069249851561e-02,4.212935353704574254e-02,4.215278050386116887e-02,4.217527126075292648e-02,4.219688080426070576e-02,4.221765990782519462e-02,4.223765551935272644e-02,4.225691111471293476e-02,4.227546701276262836e-02,4.229336065669626193e-02,4.231062686584294297e-02,4.232729806146926649e-02,4.234340446966845806e-02,4.235897430399550301e-02,4.237403393017818293e-02,4.238860801491049768e-02,4.240271966050539881e-02,4.241639052694076706e-02,4.242964094266193920e-02,4.244249000532422655e-02,4.245495567352856880e-02,4.246705485047471557e-02,4.247880346035112775e-02,4.249021651818454121e-02,4.250130819379811797e-02,4.251209187044040216e-02,4.252258019860938321e-02,4.253278514551042666e-02,4.254271804056853484e-02,4.255238961734630204e-02,4.256181005220208841e-02,4.257098899997861091e-02,4.257993562698076523e-02,4.258865864148401320e-02,4.259716632198645714e-02,4.260546654339385231e-02,4.261356680131439534e-02,4.262147423461953855e-02,4.262919564641354242e-02,4.263673752354103785e-02,4.264410605475146832e-02,4.265130714762495334e-02,4.265834644435734929e-02,4.266522933649810612e-02,4.267196097870907395e-02,4.267854630163392393e-02,4.268499002393695563e-02,4.269129666356838437e-02,4.269747054832608718e-02,4.270351582575240140e-02,4.270943647242071706e-02,4.271523630265600113e-02,4.272091897672279648e-02,4.272648800852583972e-02,4.273194677285367671e-02,4.273729851219018605e-02
0.000000000000000000e+00,2.443011553433642805e-02,2.567890464497910377e-02,2.536961183586362856e-02,2.502239694775490464e-02,2.477378185846700054e-02,2.460895787871861945e-02,2.450233496798947391e-02,2.443465326129907675e-02,2.439297195207105334e-02,2.436877388269861194e-02,2.435643028993471348e-02,2.435217767099207356e-02,2.435346560603215971e-02,2.435854305055413713e-02,2.436619358784897216e-02,2.437556366968389801e-02,2.438604947934855036e-02,2.439722126793516382e-02,2.440877201049362899e-02,2.442048208747691490e-02,2.443219468205846956e-02,2.444379844329607268e-02,2.445521514040097100e-02,2.446639078728613317e-02,2.447728920718200696e-02,2.448788733078686997e-02,2.449817173780420229e-02,2.450813609814768423e-02,2.451777926935275881e-02,2.452710387614161214e-02,2.453611524661352544e-02,2.454482061380743735e-02,2.455322851579852528e-02,2.456134834503177072e-02,2.456919001030483801e-02,2.457676368407970754e-02,2.458407961461956184e-02,2.459114798747168845e-02,2.459797882458105225e-02,2.460458191210938839e-02,2.461096675015129673e-02,2.461714251912763482e-02,2.462311805885425767e-02,2.462890185719595129e-02,2.463450204593840842e-02,2.463992640202993314e-02,2.464518235279259187e-02,2.465027698399565106e-02,2.465521704995774638e-02,2.466000898502453131e-02,2.466465891592508480e-02,2.466917267462956018e-02,2.467355581141493504e-02,2.467781360792776352e-02,2.468195109007697077e-02,2.468597304064377995e-02,2.468988401152096696e-02,2.469368833552558137e-02,2.469739013774463823e-02,2.470099334639535432e-02,2.470450170318726213e-02,2.470791877318230523e-02,2.471124795416356976e-02,2.471449248551797762e-02,2.471765545664988267e-02,2.472073981494067249e-02,2.472374837327154934e-02,2.472668381713040084e-02,2.472954871132189078e-02,2.473234550629803061e-02,2.473507654413123133e-02,2.473774406415177318e-02,2.474035020825632661e-02,2.474289702592357212e-02,2.474538647893908053e-02,2.474782044585116872e-02,2.475020072617750352e-02,2.475252904436929871e-02,2.475480705355355762e-02,2.475703633906525813e-02,2.475921842177949625e-02,2.476135476126026594e-02,2.476344675873145412e-02,2.476549575988573962e-02,2.476750305753433121e-02,2.476946989412176850e-02,2.477139746409086005e-02,2.477328691612799144e-02,2.477513935528648237e-02,2.477695584499277695e-02,2.477873740895259261e-02,2.478048503294596333e-02,2.478219966653905787e-02,2.478388222470130978e-02,2.478553358933562392e-02,2.478715461073814977e-02,2.478874610897495098e-02,2.479030887519177370e-02,2.479184367286229110e-02
0.000000000000000000e+00,2.298364646990051774e-02,2.279424692896681384e-02,2.135527708790466161e-02,2.015791113230047671e-02,1.926392832530838747e-02,1.859924571456217368e-02,1.809734313876647932e-02,1.771111351462352837e-02,1.740840336494376556e-02,1.716716110949522908e-02,1.697201707699878132e-02,1.681205435316828964e-02,1.667937170704573632e-02,1.656814847731832158e-02,1.647402620837398746e-02,1.639369229812902284e-02,1.632459455299707304e-02,1.626474207503391181e-02,1.621256409432898088e-02,1.616680835785982637e-02,1.612646695750324932e-02,1.609072147950308881e-02,1.605890195107016055e-02,1.603045576861426152e-02,1.600492393551930861e-02,1.598192271364771294e-02,1.596112932705755563e-02,1.594227072893675268e-02,1.592511470564170889e-02,1.590946277938186382e-02,1.589514450645506186e-02,1.588201286662102932e-02,1.586994051177030574e-02,1.585881669594200669e-02,1.584854474908272901e-02,1.583903998738430546e-02,1.583022797619358657e-02,1.582204307921102060e-02,1.581442724138108075e-02,1.580732896348314639e-02,1.580070243472313923e-02,1.579450679614139569e-02,1.578870551279183340e-02,1.578326583674412309e-02,1.577815834620883290e-02,1.577335654871798304e-02,1.576883653839518049e-02,1.576457669905678011e-02,1.576055744628361219e-02,1.575676100272579636e-02,1.575317120184710484e-02,1.574977331606493974e-02,1.574655390588844406e-02,1.574350068717672926e-02,1.574060241407027397e-02,1.573784877551962641e-02,1.573523030363782951e-02,1.573273829235945220e-02,1.573036472509908509e-02,1.572810221029602093e-02,1.572594392387374404e-02,1.572388355778382360e-02,1.572191527390501969e-02,1.572003366267680363e-02,1.571823370591480737e-02,1.571651074333551071e-02,1.571486044237154628e-02,1.571327877091481875e-02,1.571176197266634447e-02,1.571030654481222338e-02,1.570890921777832669e-02,1.570756693684698460e-02,1.570627684543947702e-02,1.570503626989705470e-02,1.570384270560807455e-02,1.570269380434529544e-02,1.570158736269737856e-02,1.570052131148592933e-02,1.569949370607139419e-02,1.569850271746971518e-02,1.569754662419457769e-02,1.569662380476825880e-02,1.569573273082883885e-02,1.569487196078762220e-02,1.569404013398580100e-02,1.569323596530301096e-02,1.569245824018150950e-02,1.569170581002615750e-02,1.569097758795538755e-02,1.569027254486068945e-02,1.568958970576386086e-02,1.568892814643589942e-02,1.568828699025755571e-02,1.568766540530780462e-02,1.568706260165833935e-02,1.568647782885172759e-02,1.568591037356110995e-02,1.568535955740643639e-02,1.568482473491899024e-02
0.000000000000000000e+00,2.228031598330104321e-02,2.143301379819598229e-02,1.944246325505218087e-02,1.780330238210444532e-02,1.655763565395680995e-02,1.561014892568185312e-02,1.487759154602609143e-02,1.430058384416569954e-02,1.383804558500143986e-02,1.346136691241753801e-02,1.315028645359311160e-02,1.289018021528180388e-02,1.267029475612825064e-02,1.248258411729750821e-02,1.232093150226132652e-02,1.218061886832865273e-02,1.205795886664959814e-02,1.195003499546305401e-02,1.185451516657528605e-02,1.176951592695839148e-02,1.169350219488587451e-02,1.162521226969237022e-02,1.156360107873153492e-02,1.150779675493777965e-02,1.145706707598717275e-02,1.141079328053216761e-02,1.136844946051981768e-02,1.132958620927374330e-02,1.129381754716196964e-02,1.126081039297063303e-02,1.123027602828689797e-02,1.120196313388110640e-02,1.117565207473863835e-02,1.115115018349960817e-02,1.112828784721285949e-02,1.110691524427305510e-02,1.108689961054492613e-02,1.106812293849630986e-02,1.105048003243657220e-02,1.103387685801205179e-02,1.101822913598042228e-02,1.100346113964827295e-02,1.098950466282205829e-02,1.097629813108869437e-02,1.096378583402817658e-02,1.095191725983832645e-02,1.094064651698899160e-02,1.092993183008205381e-02,1.091973509918497953e-02,1.091002151362578665e-02,1.090075921266169499e-02,1.089191898659490690e-02,1.088347401289784314e-02,1.087539962271395419e-02,1.086767309378366617e-02,1.086027346641864344e-02,1.085318137961745720e-02,1.084637892483757311e-02,1.083984951526326297e-02,1.083357776871969949e-02,1.082754940261075258e-02,1.082175113949153042e-02,1.081617062205061409e-02,1.081079633643845968e-02,1.080561754302032662e-02,1.080062421372967457e-02,1.079580697531240009e-02,1.079115705783768170e-02,1.078666624791477929e-02,1.078232684612651440e-02,1.077813162825516993e-02,1.077407380991034051e-02,1.077014701422606899e-02,1.076634524231417922e-02,1.076266284622051303e-02,1.075909450412825853e-02,1.075563519761255082e-02,1.075228019073399058e-02,1.074902501082156299e-02,1.074586543077418223e-02,1.074279745275224206e-02,1.073981729313582857e-02,1.073692136862923474e-02,1.073410628342327117e-02,1.073136881731660656e-02,1.072870591471358770e-02,1.072611467443142404e-02,1.072359234024240250e-02,1.072113629209560035e-02,1.071874403795547784e-02,1.071641320621936552e-02,1.071414153865356267e-02,1.071192688381676292e-02,1.070976719093335444e-02,1.070766050417015780e-02,1.070560495730459027e-02,1.070359876873173792e-02,1.070164023680773846e-02,1.069972773548297056e-02
0.000000000000000000e+00,2.189366549260024150e-02,2.071810521154488285e-02,1.844401721707895903e-02,1.656610646321735394e-02,1.512214555126607796e-02,1.400976984046294060e-02,1.313895380782575950e-02,1.244482658389421161e-02,1.188207720859755373e-02,1.141886287794136208e-02,1.103243586163029678e-02,1.070623849987205854e-02,1.042799488666884718e-02,1.018844582479291362e-02,9.980496742208348759e-03,9.798633394666416904e-03,9.638513950879801576e-03,9.496679290980169705e-03,9.370343928091322272e-03,9.257242849293492032e-03,9.155517763522351415e-03,9.063631536226466820e-03,8.980303066545954754e-03,8.904457182592018932e-03,8.835185702505391273e-03,8.771716889904053807e-03,8.713391285820616325e-03,8.659642431190271369e-03,8.609981374122893313e-03,8.563984130947558532e-03,8.521281470708273048e-03,8.481550540863906640e-03,8.444507962212835853e-03,8.409904103906800862e-03,8.377518312194005487e-03,8.347154914455806943e-03,8.318639856975762123e-03,8.291817863435864411e-03,8.266550023423588703e-03,8.242711737707292610e-03,8.220190960849336342e-03,8.198886692681916014e-03,8.178707678931140812e-03,8.159571288288966495e-03,8.141402538912290501e-03,8.124133251903043959e-03,8.107701313076148483e-03,8.092050027370262244e-03,8.077127552766575486e-03,8.062886402646405812e-03,8.049283007236488277e-03,8.036277326207584906e-03,8.023832505669632742e-03,8.011914573816265525e-03,8.000492170274558015e-03,7.989536304948138129e-03,7.979020142698479631e-03,7.968918810738908481e-03,7.959209226017636973e-03,7.949869940242090816e-03,7.940881000496240530e-03,7.932223823677987326e-03,7.923881083191759711e-03,7.915836606545625237e-03,7.908075282658511701e-03,7.900582977836972595e-03,7.893346459487521685e-03,7.886353326772690964e-03,7.879591947478514075e-03,7.873051400468789041e-03,7.866721423158057336e-03,7.860592363512317049e-03,7.854655136128223594e-03,7.848901181996742471e-03,7.843322431603521813e-03,7.837911271046374070e-03,7.832660510890810529e-03,7.827563357512024381e-03,7.822613386700361798e-03,7.817804519313895084e-03,7.813130998816033082e-03,7.808587370519866171e-03,7.804168462387134006e-03,7.799869367264741261e-03,7.795685426421982041e-03,7.791612214284760786e-03,7.787645524270058947e-03,7.783781355624111789e-03,7.780015901188310108e-03,7.776345536021562685e-03,7.772766806795873562e-03,7.769276421920302822e-03,7.765871242333586069e-03,7.762548272906103289e-03,7.759304654411988862e-03,7.756137656025012712e-03,7.753044668301574405e-03,7.750023196613924775e-03,7.747070854997119109e-03
0.000000000000000000e+00,2.165705497173323404e-02,2.030151686680944575e-02,1.787245114510257332e-02,1.585994575348891739e-02,1.430024299191029989e-02,1.308878265741068338e-02,1.213290431733109534e-02,1.136526936945108854e-02,1.073850752226962121e-02,1.021912797751501831e-02,9.783076581649854941e-03,9.412756492571321826e-03,9.095058407961955499e-03,8.820048254506634988e-03,8.580079537854310573e-03,8.369182363975359584e-03,8.182635408404019539e-03,8.016660918240827230e-03,7.868203885246373430e-03,7.734769769337800777e-03,7.614303598314081656e-03,7.505098743350356073e-03,7.405727274467463483e-03,7.314986211770131697e-03,7.231855626197342818e-03,7.155465672205211375e-03,7.085070423169910307e-03,7.020026938038536994e-03,6.959778387136887449e-03,6.903840354273882429e-03,6.851789643931856244e-03,6.803255078867741570e-03,6.757909890166628221e-03,6.715465389738994872e-03,6.675665681972770688e-03,6.638283222333407792e-03,6.603115070027179914e-03,6.569979712465152943e-03,6.538714363084492318e-03,6.509172652910253341e-03,6.481222651068410147e-03,6.454745161319142520e-03,6.429632251108980193e-03,6.405785977276820878e-03,6.383117278671314107e-03,6.361545010966316097e-03,6.340995102999485121e-03,6.321399817319264466e-03,6.302697100375621343e-03,6.284830010023010997e-03,6.267746209944061522e-03,6.251397522104180753e-03,6.235739529700416901e-03,6.220731224140489332e-03,6.206334690512420663e-03,6.192514826790700665e-03,6.179239092658561812e-03,6.166477284419184454e-03,6.154201332907643929e-03,6.142385121730800993e-03,6.131004323528506730e-03,6.120036252210321777e-03,6.109459729400842920e-03,6.099254963549434819e-03,6.089403440327077928e-03,6.079887823113277155e-03,6.070691862528980985e-03,6.061800314064756841e-03,6.053198862991142175e-03,6.044874055802564386e-03,6.036813237575560168e-03,6.029004494634045662e-03,6.021436602015045256e-03,6.014098975292357131e-03,6.006981626329475910e-03,6.000075122600737401e-03,5.993370549756910602e-03,5.986859477140855229e-03,5.980533925975761028e-03,5.974386340016621562e-03,5.968409558407218075e-03,5.962596790597461324e-03,5.956941593109450761e-03,5.951437848009999421e-03,5.946079742956770706e-03,5.940861752656633604e-03,5.935778621661515729e-03,5.930825348353398890e-03,5.925997170056791254e-03,5.921289549165571243e-03,5.916698160212621564e-03,5.912218877822517267e-03,5.907847765443285937e-03,5.903581064846712828e-03,5.899415186291515067e-03,5.895346699344102687e-03,5.891372324262377121e-03,5.887488923950321383e-03,5.883693496390078950e-03
0.000000000000000000e+00,2.149989373473354046e-02,2.003678766457933288e-02,1.751742048030716092e-02,1.542559051552025093e-02,1.379599945597624611e-02,1.252322485294789407e-02,1.151361150351844567e-02,1.069874273503167682e-02,1.003024249664659015e-02,9.473759376614765415e-03,9.004529637088519792e-03,8.604377752242993449e-03,8.259722071634409066e-03,7.960240731143623447e-03,7.697966424026801181e-03,7.466661684532372063e-03,7.261380223892933278e-03,7.078153699857410962e-03,6.913764484355662543e-03,6.765578366989135652e-03,6.631419688046808272e-03,6.509476952699488894e-03,6.398230645647756155e-03,6.296397423428082979e-03,6.202886533681732824e-03,6.116765464462973860e-03,6.037232633629636622e-03,5.963595499955795867e-03,5.895252887400464006e-03,5.831680611029517458e-03,5.772419710791875866e-03,5.717066760424330089e-03,5.665265839110529382e-03,5.616701844214005111e-03,5.571094892331842491e-03,5.528195608706324565e-03,5.487781145781575783e-03,5.449651803351569963e-03,5.413628147511938618e-03,5.379548545159843972e-03,5.347267046190476089e-03,5.316651557895492319e-03,5.287582265889376361e-03,5.259950263860814490e-03,5.233656360832067075e-03,5.208610039876690294e-03,5.184728546462496340e-03,5.161936088137870915e-03,5.140163130115262859e-03,5.119345773706575342e-03,5.099425206568414595e-03,5.080347215308710779e-03,5.062061752441366670e-03,5.044522550789444504e-03,5.027686779437589085e-03,5.011514736143514968e-03,4.995969571808512276e-03,4.981017043219731523e-03,4.966625290755335292e-03,4.952764638186931377e-03,4.939407412087930445e-03,4.926527778647554409e-03,4.914101596001457101e-03,4.902106280375645268e-03,4.890520684593942929e-03,4.879324987639420755e-03,4.868500594113528770e-03,4.858030042610317345e-03,4.847896922071010667e-03,4.838085795352898774e-03,4.828582129295004924e-03,4.819372230643296715e-03,4.810443187289933746e-03,4.801782814312018088e-03,4.793379604365391455e-03,4.785222682044556683e-03,4.777301761824640988e-03,4.769607109284535774e-03,4.762129505308421336e-03,4.754860213008828967e-03,4.747790947135017980e-03,4.740913845749167126e-03,4.734221443987099952e-03,4.727706649714651793e-03,4.721362720940169323e-03,4.715183244822945298e-03,4.709162118163107147e-03,4.703293529236323919e-03,4.697571940887830533e-03,4.691992074764513021e-03,4.686548896618545484e-03,4.681237602581314258e-03,4.676053606345846256e-03,4.670992527186090468e-03,4.666050178745127786e-03,4.661222558548847386e-03,4.656505838173353659e-03,4.651896354036497150e-03,4.647390598758705318e-03
0.000000000000000000e+00,2.138897435111308462e-02,1.985668651497152215e-02,1.728138125455399091e-02,1.514061474911030346e-02,1.346735629760456056e-02,1.215556027046410872e-02,1.111113377635900012e-02,1.026519545905301735e-02,9.568888992203337940e-03,8.987413761195607934e-03,8.495613508570080963e-03,8.074981124405243224e-03,7.711658299043457239e-03,7.395092643020367666e-03,7.117124040080335598e-03,6.871352801354903284e-03,6.652695230029697683e-03,6.457065795848340901e-03,6.281146260120352813e-03,6.122215487131245359e-03,5.978022270532149136e-03,5.846689096615309902e-03,5.726638463506122413e-03,5.616535856595401138e-03,5.515245170545767829e-03,5.421793535616314594e-03,5.335343323340149997e-03,5.255169686003418640e-03,5.180642400077388812e-03,5.111211085390190631e-03,5.046393092955238704e-03,4.985763518166297023e-03,4.928946918486103168e-03,4.875610407089388081e-03,4.825457864116100733e-03,4.778225061018732261e-03,4.733675535030791061e-03,4.691597083094744235e-03,4.651798769898393693e-03,4.614108364580495579e-03,4.578370136472682990e-03,4.544442952839379546e-03,4.512198631667736597e-03,4.481520510686272038e-03,4.452302200380908910e-03,4.424446494145253643e-03,4.397864413052738307e-03,4.372474366360786652e-03,4.348201411797919871e-03,4.324976602162104375e-03,4.302736406747468753e-03,4.281422197879710886e-03,4.260979794201319969e-03,4.241359053576675316e-03,4.222513509474747767e-03,4.204400045544043861e-03,4.186978603816700686e-03,4.170211922565149332e-03,4.154065300401312520e-03,4.138506383606592801e-03,4.123504974093522915e-03,4.109032855713640880e-03,4.095063636921371028e-03,4.081572608022555372e-03,4.068536611480339654e-03,4.055933923908176808e-03,4.043744148553398907e-03,4.031948117201722762e-03,4.020527800560627640e-03,4.009466226297269710e-03,3.998747403965968727e-03,3.988356256177684293e-03,3.978278555415365632e-03,3.968500865964678243e-03,3.959010490488145545e-03,3.949795420818066026e-03,3.940844292592145595e-03,3.932146343381865555e-03,3.923691374006632072e-03,3.915469712769812337e-03,3.907472182341996912e-03,3.899690069091252612e-03,3.892115094635124201e-03,3.884739389439492707e-03,3.877555468296333980e-03,3.870556207522988200e-03,3.863734823747858298e-03,3.857084854154954438e-03,3.850600138074666747e-03,3.844274799810832536e-03,3.838103232618469453e-03,3.832080083731317748e-03,3.826200240369405457e-03,3.820458816657857325e-03,3.814851141366797788e-03,3.809372746446815488e-03,3.804019356271907872e-03,3.798786877548148908e-03,3.793671389857017524e-03
