1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00,1.041392685158225140e+00
1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00
1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00,1.079181246047624887e+00
1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00
1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00,1.113943352306836720e+00
1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00,1.146128035678237955e+00
1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00,1.176091259055681348e+00
