1.000000000000000000e+00,1.113943352306836720e+00,1.278753600952828862e+00,1.431363764158987362e+00,1.568201724066994984e+00,1.716003343634799228e+00,1.863322860120455893e+00,2.008600171761917519e+00,2.155336037465061860e+00,2.301029995663981254e+00
1.000000000000000000e+00,1.113943352306836720e+00,1.278753600952828862e+00,1.431363764158987362e+00,1.568201724066994984e+00,1.716003343634799228e+00,1.863322860120455893e+00,2.008600171761917519e+00,2.155336037465061860e+00,2.301029995663981254e+00
1.000000000000000000e+00,1.113943352306836720e+00,1.278753600952828862e+00,1.431363764158987362e+00,1.568201724066994984e+00,1.716003343634799228e+00,1.863322860120455893e+00,2.008600171761917519e+00,2.155336037465061860e+00,2.301029995663981254e+00
1.000000000000000000e+00,1.113943352306836720e+00,1.278753600952828862e+00,1.431363764158987362e+00,1.568201724066994984e+00,1.716003343634799228e+00,1.863322860120455893e+00,2.008600171761917519e+00,2.155336037465061860e+00,2.301029995663981254e+00
1.000000000000000000e+00,1.113943352306836720e+00,1.278753600952828862e+00,1.431363764158987362e+00,1.568201724066994984e+00,1.716003343634799228e+00,1.863322860120455893e+00,2.008600171761917519e+00,2.155336037465061860e+00,2.301029995663981254e+00
1.000000000000000000e+00,1.113943352306836720e+00,1.278753600952828862e+00,1.431363764158987362e+00,1.568201724066994984e+00,1.716003343634799228e+00,1.863322860120455893e+00,2.008600171761917519e+00,2.155336037465061860e+00,2.301029995663981254e+00
1.000000000000000000e+00,1.113943352306836720e+00,1.278753600952828862e+00,1.431363764158987362e+00,1.568201724066994984e+00,1.716003343634799228e+00,1.863322860120455893e+00,2.008600171761917519e+00,2.155336037465061860e+00,2.301029995663981254e+00
1.000000000000000000e+00,1.113943352306836720e+00,1.278753600952828862e+00,1.431363764158987362e+00,1.568201724066994984e+00,1.716003343634799228e+00,1.863322860120455893e+00,2.008600171761917519e+00,2.155336037465061860e+00,2.301029995663981254e+00
1.000000000000000000e+00,1.113943352306836720e+00,1.278753600952828862e+00,1.431363764158987362e+00,1.568201724066994984e+00,1.716003343634799228e+00,1.863322860120455893e+00,2.008600171761917519e+00,2.155336037465061860e+00,2.301029995663981254e+00
1.000000000000000000e+00,1.113943352306836720e+00,1.278753600952828862e+00,1.431363764158987362e+00,1.568201724066994984e+00,1.716003343634799228e+00,1.863322860120455893e+00,2.008600171761917519e+00,2.155336037465061860e+00,2.301029995663981254e+00
